Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
28,"JT Ward, MR Nobles, L Lanza-Kaduce…","Caught in their own speed trap: The intersection of speed enforcement policy, police legitimacy, and decision acceptance",2011,"Police …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/1098611111413992","https://scholar.google.com/scholar?cites=17021636967377480865&as_sdt=2005&sciodt=0,5&hl=en",103,"2024-05-21 15:27:44","","10.1177/1098611111413992","","",,,,,28,2.15,7,4,13,"Empirical work examining the effects of police legitimacy has primarily focused on traffic stop procedures with less attention given to traffic enforcement policies. The current study takes …","https://journals.sagepub.com/doi/pdf/10.1177/1098611111413992","https://scholar.google.com/scholar?q=related:oSwxKKMAOewJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
6,"A Askland","Photo Radar Enforcement: A Brief Stall on a Slippery Slope?",2013,"BUJ Sci. &Tech. L.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/jstl19&section=4","https://scholar.google.com/scholar?cites=10251172702767207294&as_sdt=2005&sciodt=0,5&hl=en",104,"2024-05-21 15:27:44","","","","",,,,,6,0.55,6,1,11,"… 2 Speed enforcement cameras evolved with the introduction of radar in the 1970s and expanded significantly with the adoption of digital cameras in the 1990s. 3 Driven by pressure to …","https://www.bu.edu/law/journals-archive/scitech/documents/askland_article.pdf","https://scholar.google.com/scholar?q=related:ftOel0J7Q44J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
5,"D Hidalgo, S López, N Lleras…","Original road safety research: Using big data for improving speed enforcement and road safety engineering measures: An application in Bogota, Colombia",2018,"Journal of the …","search.informit.org","https://search.informit.org/doi/abs/10.3316/informit.701393695107885","https://scholar.google.com/scholar?cites=1941874951479444738&as_sdt=2005&sciodt=0,5&hl=en",105,"2024-05-21 15:27:44","","10.3316/informit.701393695107885","","",,,,,5,0.83,1,4,6,"Enforcing speed limits is an effective measure to reduce traffic deaths and serious injuries as part of a comprehensive road safety strategy. In this paper, we explore the integration of …","https://search.informit.org/doi/pdf/10.3316/informit.701393695107885","https://scholar.google.com/scholar?q=related:AkUp2frs8hoJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
2,"K Vrolixa, L Vereecka","Road Safety Effects of Speed Enforcement: a case-study in Flanders",2006,"19TH ICTCT WORKSHOP, MINSK, BELARUS, 26 …","ictct.net","https://www.ictct.net/wp-content/uploads/19-Minsk-2006/19-Vrolix-Full-paper.pdf","https://scholar.google.com/scholar?cites=6159810511281706929&as_sdt=2005&sciodt=0,5&hl=en",106,"2024-05-21 15:27:44","PDF","","","",,,,,2,0.11,1,2,18,"… This paper analyzes the effects on road safety of speed enforcement on a main road in the … speed enforcement programme was set up for the N8. The speed enforcement strategy …","https://www.ictct.net/wp-content/uploads/19-Minsk-2006/19-Vrolix-Full-paper.pdf","https://scholar.google.com/scholar?q=related:sdepIAYLfFUJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
3,"N van Lamoen","The impacts of a reduced speed enforcement tolerance threshold on road safety outcomes",2014,"Proceedings of the Australasian Road Safety Research …","acrs.org.au","http://acrs.org.au/files/arsrpe/full-paper_1947.pdf","https://scholar.google.com/scholar?cites=9466274025561598171&as_sdt=2005&sciodt=0,5&hl=en",107,"2024-05-21 15:27:44","PDF","","","",,,,,3,0.30,3,1,10,"… New Zealand sought to reduce these preventable deaths by introducing a speed enforcement campaign that focussed on lowering the speed enforcement threshold from 10km/h to 4km/…","http://acrs.org.au/files/arsrpe/full-paper_1947.pdf","https://scholar.google.com/scholar?q=related:2ygbYBL2XoMJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
19,"K Bhalla, N Paichadze, S Gupta, V Kliavin…","Rapid assessment of road safety policy change: relaxation of the national speed enforcement law in Russia leads to large increases in the prevalence of speeding",2015,"Injury …","injuryprevention.bmj.com","https://injuryprevention.bmj.com/content/21/1/53.short","https://scholar.google.com/scholar?cites=15565018814535322031&as_sdt=2005&sciodt=0,5&hl=en",108,"2024-05-21 15:27:44","","","","",,,,,19,2.11,4,5,9,"… of studies supporting automated speed enforcement, their use … Federation relaxed national speed enforcement rules by … evidence linking speed enforcement to vehicle speeds, we …","https://www.academia.edu/download/104697723/53.full.pdf","https://scholar.google.com/scholar?q=related:r0mmEiUOAtgJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"SL Valderrama, MS Palacios…","On speed management, public health, and risky behaviors: examining the side effects of automated speed-enforcement cameras on traffic crashes in Bogotá …",2024,"Transportation …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/03611981231182419","",109,"2024-05-21 15:27:44","","10.1177/03611981231182419","","",,,,,0,0.00,0,3,1,"… by installing automated speed-enforcement cameras at 40 … question: Do speed-enforcement cameras reduce serious … whether installing automated speed-enforcement fixed cameras …","","https://scholar.google.com/scholar?q=related:Xu5mwd33MKwJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
24,"P Liu, X Zhang, W Wang, C Xu","Driver response to automated speed enforcement on rural highways in China",2011,"Transportation research …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3141/2265-12","https://scholar.google.com/scholar?cites=14249974901621076573&as_sdt=2005&sciodt=0,5&hl=en",110,"2024-05-21 15:27:44","","10.3141/2265-12","","",,,,,24,1.85,6,4,13,"The primary objective of the present study was to identify how automated speed enforcement (ASE) affected the speeds that drivers choose on rural highways. The study specifically …","","https://scholar.google.com/scholar?q=related:XTJbZawUwsUJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
19,"J Luoma, R Rajamäki, M Malmivuo","Effects of reduced threshold of automated speed enforcement on speed and safety",2012,"… research part F: traffic psychology and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1369847812000034","https://scholar.google.com/scholar?cites=16214469797229886352&as_sdt=2005&sciodt=0,5&hl=en",111,"2024-05-21 15:27:44","HTML","","","",,,,,19,1.58,6,3,12,"This study was designed to evaluate the effects of a reduced threshold of the fixed automated speed enforcement system on speed and safety on a two-lane rural road. The threshold …","https://www.sciencedirect.com/science/article/pii/S1369847812000034","https://scholar.google.com/scholar?q=related:kPsvZV9eBeEJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
18,"MH Cameron, SV Newstead…","The interaction between speed camera enforcement and speed-related mass media publicity in Victoria, Australia",2003,"… /Association for the …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3217533/","https://scholar.google.com/scholar?cites=5761045615066585893&as_sdt=2005&sciodt=0,5&hl=en",112,"2024-05-21 15:27:44","HTML","","","",,,,,18,0.86,6,3,21,"… The study also aimed to determine whether varying the levels and co-presentation of publicity and enforcement resulted in a change in perception of the level of speed enforcement and …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3217533/","https://scholar.google.com/scholar?q=related:JZvdrHZY808J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
45,"RF Benekohal, MH Wang, MV Chitturi…","Speed photo–radar enforcement and its effects on speed in work zones",2009,"Transportation …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3141/2096-12","https://scholar.google.com/scholar?cites=9828179606586192937&as_sdt=2005&sciodt=0,5&hl=en",113,"2024-05-21 15:27:44","","10.3141/2096-12","","",,,,,45,3.00,11,4,15,"… Automated speed enforcement has not been implemented in work zones on … speed enforcement in general. Goldenbeld and Van Schagen (6) studied the effects of speed enforcement …","https://www.academia.edu/download/101634555/2096-1220230429-1-lor0wc.pdf","https://scholar.google.com/scholar?q=related:KfROv0e1ZIgJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
6,"G Greatrix","Vehicle speed measurement and law enforcement",2011,"Measurement and Control","journals.sagepub.com","https://journals.sagepub.com/doi/pdf/10.1177/002029401104400804","https://scholar.google.com/scholar?cites=14426635139661801761&as_sdt=2005&sciodt=0,5&hl=en",114,"2024-05-21 15:27:44","PDF","10.1177/002029401104400804","","",,,,,6,0.46,6,1,13,"This is a brief review of the present techniques used to measure the speed of vehicles on our roads. Devices have to satisfy the requirements of type approval carried out by the Home …","https://journals.sagepub.com/doi/pdf/10.1177/002029401104400804","https://scholar.google.com/scholar?q=related:Iam1Uzm0NcgJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
7,"K Shaaban, A Mohammad, A Eleimat","Effectiveness of a fixed speed camera traffic enforcement system in a developing country",2023,"Ain Shams engineering journal","Elsevier","https://www.sciencedirect.com/science/article/pii/S2090447923000436","https://scholar.google.com/scholar?cites=18416091308891073650&as_sdt=2005&sciodt=0,5&hl=en",115,"2024-05-21 15:27:44","HTML","","","",,,,,7,7.00,2,3,1,"Reducing drivers' speed can reduce the risks and severity of crashes. Speed enforcement methods such as automated speed cameras are one of the main solutions to the speeding …","https://www.sciencedirect.com/science/article/pii/S2090447923000436","https://scholar.google.com/scholar?q=related:cmycCXkZk_8J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
2,"MD Beaton, M Oakey, E Newhouse, TT Copley…","Critical elements of public acceptance and support for automated speed enforcement in British Columbia, Canada",2022,"Journal of Transport & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214140522001335","https://scholar.google.com/scholar?cites=9443429356394981824&as_sdt=2005&sciodt=0,5&hl=en",116,"2024-05-21 15:27:44","HTML","","","",,,,,2,1.00,0,5,2,"… Although automated speed enforcement (ASE) technologies have broad potential to reduce … acceptance and support for different types of speed enforcement, particularly ASE, and the …","https://www.sciencedirect.com/science/article/pii/S2214140522001335","https://scholar.google.com/scholar?q=related:wClrWffMDYMJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"AS Enforcement, NUCV Test","Augmented Speed Enforcement Project at PATH",,"escholarship.org","","https://escholarship.org/content/qt75f1b3m4/qt75f1b3m4_noSplash_38bfdc693c8111c9aac5ea7e7717f386.pdf","",117,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,2,,"2) The measured speed and license plate number are then transmitted to and displayed on a downstream Changeable Message Sign (CMS), located a distance of 200-300 meters from …","https://escholarship.org/content/qt75f1b3m4/qt75f1b3m4_noSplash_38bfdc693c8111c9aac5ea7e7717f386.pdf","https://scholar.google.com/scholar?q=related:O1x9Br6MFoQJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
2,"L Jateikienė, A Vaitkus","Average speed enforcement system efficiency assessment model",2017,"The Baltic Journal of Road and Bridge …","bjrbe-journals.rtu.lv","https://bjrbe-journals.rtu.lv/bjrbe/article/view/bjrbe.2017.08","https://scholar.google.com/scholar?cites=10613528353289657383&as_sdt=2005&sciodt=0,5&hl=en",118,"2024-05-21 15:27:44","","","","",,,,,2,0.29,1,2,7,"Accidents are one of the leading cause of death all over the world. Speed has been identified as a factor in road accidents, influencing both the risk of accidents and the severity of the …","https://bjrbe-journals.rtu.lv/bjrbe/article/download/bjrbe.2017.08/398","https://scholar.google.com/scholar?q=related:J9xd783TSpMJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
18,"R Elvik","Speed enforcement in Norway: testing a game-theoretic model of the interaction between drivers and the police",2015,"Accident Analysis &Prevention","Elsevier","https://www.sciencedirect.com/science/article/pii/S0001457515300506","https://scholar.google.com/scholar?cites=15561384266133858761&as_sdt=2005&sciodt=0,5&hl=en",119,"2024-05-21 15:27:44","HTML","","","",,,,,18,2.00,18,1,9,"This paper probes the relationship between changes in the risk of apprehension for speeding in Norway and changes in the amount of speeding. The paper is based on a game-…","https://www.sciencedirect.com/science/article/pii/S0001457515300506","https://scholar.google.com/scholar?q=related:yelC1Iok9dcJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
16,"KW Dowling, E Holloman","The effects of conspicuous traffic enforcement on speeding behaviors: A study of speed reduction response",2008,"International Social Science Review","JSTOR","https://www.jstor.org/stable/41887370","https://scholar.google.com/scholar?cites=7133546448745656945&as_sdt=2005&sciodt=0,5&hl=en",120,"2024-05-21 15:27:44","","","","",,,,,16,1.00,8,2,16,"… For the purpose of this study, speed enforcement zones were measured and clearly marked to enable the drivers of the pace cars to correctly document speeds within those particular …","","https://scholar.google.com/scholar?q=related:cfI7MrNy_2IJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
21,"A Karimpour, R Kluger, C Liu, YJ Wu","Effects of speed feedback signs and law enforcement on driver speed",2021,"Transportation research part F: traffic …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1369847820305738","https://scholar.google.com/scholar?cites=7994525197566051853&as_sdt=2005&sciodt=0,5&hl=en",121,"2024-05-21 15:27:44","HTML","","","",,,,,21,7.00,5,4,3,"This study analyzes the effects of implementing three speed management strategies, namely speed feedback signs, periodic law enforcement, and speed feedback sign supported with …","https://www.sciencedirect.com/science/article/pii/S1369847820305738","https://scholar.google.com/scholar?q=related:DYbVdE9C8m4J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
